FRT_FID	TEQ_NUMMER
5371	2300300026
5372	2300300076
5373	2300300046
5374	2300300066
5375	2400300072
5376	2400300044
5377	2400300034
5378	2400300024
5379	2400300046
5380	2400300064
5381	2400300008
5382	2400300014
5383	2400300004
5384	2400300048
5385	2400300036
5386	2400300052
5387	2400300002
5388	2400300040
5389	2400300022
5390	2400300060
5391	2400300026
5392	2400300012
5393	2400300062
5394	2400300050
5395	2400300038
5396	2400300030
5397	2400300068
5398	2400300010
5399	2400300058
5400	2400300020
5401	2400300054
5402	2400300042
5403	2400300066
5404	2400300006
5405	2400300028
5406	2400300074
5407	2400300032
5408	2400300070
5409	2400300016
5410	2100300028
5411	2100300020
5412	2100300014
5413	2100300010
5414	2100300002
5415	2100300012
5416	2100300018
5417	2100300026
5418	2100300008
5419	2100300006
5420	2100300022
5421	2100300004
5422	2100300016
5423	2100300024
5424	4600300038
5425	4600300046
5426	4600300020
5427	4600300026
5428	4600300076
5429	4600300066
5430	4600300040
5431	4600300022
5432	4600300010
5433	4600300064
5434	4600300088
5435	4600300014
5436	4600300094
5437	4600300062
5438	4600300042
5439	4600300060
5440	4600300048
5441	4600300086
5442	4600300052
5443	4600300034
5444	4600300098
5445	4600300092
5446	4600300050
5447	4600300084
5448	4600300024
5449	4600300078
5450	4600300090
5451	4600300016
5452	4600300008
5453	4600300044
5454	4600300056
5455	4600300070
5456	4600300004
5457	4600300002
5458	4600300072
5459	4600300080
5460	4600300054
5461	4600300096
5462	4600300028
5463	4600300058
5464	4600300006
5465	4600300102
5466	4600300100
5467	4600300018
5468	4600300030
5469	4600300082
5470	4600300032
5471	4600300074
5472	4600300012
5473	2300400052
5474	2300400018
5475	2300400080
5476	2300400066
5477	2300400010
5478	2300400036
5479	2300400106
5480	2300400064
5481	2300400082
5482	2300400070
5483	2300400026
5484	2300400090
5485	2300400020
5486	2300400054
5487	2300400004
5488	2300400100
5489	2300400104
5490	2300400022
5491	2300400074
5492	2300400034
5493	2300400048
5494	2300400084
5495	2300400016
5496	2300400056
5497	2300400014
5498	2300400102
5499	2300400030
5500	2300400110
5501	2300400068
5502	2300400002
5503	2300400088
5504	2300400042
5505	2300400076
5506	2300400024
5507	2300400060
5508	2300400094
5509	2300400072
5510	2300400062
5511	2300400092
5512	2300400086
5513	2300400046
5514	2300400050
5515	2300400096
5516	2300400012
5517	2300400098
5518	2300400058
5519	2300400108
5520	2300400032
5521	2300400040
5522	2300400008
5523	2300400006
5524	2300400028
5525	2300400044
5526	2400400096
5527	2400400019
5528	2400400025
5529	2400400009
5530	2400400007
5531	2400400047
5532	2400400063
5533	2400400035
5534	2400400067
5535	2400400086
5536	2400400088
5537	2400400075
5538	2400400015
5539	2400400059
5540	2400400011
5541	2400400073
5542	2400400069
5543	2400400098
5544	2400400057
5545	2400400065
5546	2400400013
5547	2400400041
5548	2400400055
5549	2400400051
5550	2400400017
5551	2400400049
5552	2400400003
5553	2400400027
5554	2400400094
5555	2400400021
5556	2400400039
5557	2400400031
5558	2400400082
5559	2400400033
5560	2400400077
5561	2400400023
5562	2400400092
5563	2400400061
5564	2400400053
5565	2400400005
5566	2400400037
5567	2400400045
5568	2400400071
5569	2400400084
5570	2400400029
5571	2400400090
5572	2400400080
5573	2100400014
5574	2100400002
5575	2100400006
5576	2100400024
5577	2100400036
5578	2100400016
5579	2100400008
5580	2100400038
5581	2100400018
5582	2100400020
5583	2100400012
5584	2100400026
5585	2100400034
5586	2100400010
5587	2100400022
5588	2100400030
5589	2100400032
5590	2100400028
5591	2100400004
5592	4600400028
5593	4600400012
5594	4600400006
5595	4600400044
5596	4600400098
5597	4600400008
5598	4600400032
5599	4600400092
5600	4600400050
5601	4600400096
5602	4600400072
5603	4600400058
5604	4600400108
5605	4600400040
5606	4600400062
5607	4600400086
5608	4600400046
5609	4600400024
5610	4600400060
5611	4600400042
5612	4600400094
5613	4600400102
5614	4600400068
5615	4600400110
5616	4600400002
5617	4600400088
5618	4600400030
5619	4600400076
5620	4600400048
5621	4600400052
5622	4600400074
5623	4600400106
5624	4600400070
5625	4600400082
5626	4600400056
5627	4600400014
5628	4600400084
5629	4600400034
5630	4600400018
5631	4600400054
5632	4600400004
5633	4600400100
5634	4600400020
5635	4600400026
5636	4600400010
5637	4600400036
5638	4600400066
5639	4600400022
5640	4600400080
5641	4600400064
5642	4600400104
5643	4600400016
5644	4600400090
5645	2300400031
5646	2300400103
5647	2300400023
5648	2300400013
5649	2300400039
5650	2300400021
5651	2300400027
5652	2300400091
5653	2300400011
5654	2300400051
5655	2300400083
5656	2300400081
5657	2300400043
5658	2300400105
5659	2300400079
5660	2300400095
5661	2300400111
5662	2300400067
5663	2300400065
5664	2300400059
5665	2300400019
5666	2300400049
5667	2300400017
5668	2300400075
5669	2300400087
5670	2300400015
5671	2300400035
5672	2300400055
5673	2300400069
5674	2300400077
5675	2300400109
5676	2300400041
5677	2300400057
5678	2300400089
5679	2300400073
5680	2300400107
5681	2300400071
5682	2300400047
5683	2300400063
5684	2300400053
5685	2300400025
5686	2300400097
5687	2300400045
5688	2300400061
5689	2300400005
5690	2300400099
5691	2300400003
5692	2300400101
5693	2300400085
5694	2300400029
5695	2300400033
5696	2300400093
5697	2300400007
5698	2300400009
5699	2300400037
5700	2400400036
5701	2400400083
5702	2400400058
5703	2400400042
5704	2400400062
5705	2400400099
5706	2400400032
5707	2400400046
5708	2400400002
5709	2400400070
5710	2400400054
5711	2400400028
5712	2400400087
5713	2400400085
5714	2400400004
5715	2400400044
5716	2400400074
5717	2400400078
5718	2400400016
5719	2400400097
5720	2400400018
5721	2400400048
5722	2400400038
5723	2400400093
5724	2400400052
5725	2400400095
5726	2400400076
5727	2400400060
5728	2400400014
5729	2400400012
5730	2400400024
5731	2400400010
5732	2400400026
5733	2400400034
5734	2400400091
5735	2400400008
5736	2400400040
5737	2400400030
5738	2400400068
5739	2400400064
5740	2400400072
5741	2400400020
5742	2400400022
5743	2400400050
5744	2400400056
5745	2400400081
5746	2400400089
5747	2400400006
5748	2400400066
5749	2100400023
5750	2100400035
5751	2100400011
5752	2100400009
5753	2100400019
5754	2100400025
5755	2100400027
5756	2100400013
5757	2100400037
5758	2100400005
5759	2100400033
5760	2100400021
5761	2100400015
5762	2100400003
5763	2100400007
5764	2100400039
5765	2100400017
5766	2100400031
5767	2100400029
5768	4600400037
5769	4600400009
5770	4600400061
5771	4600400099
5772	4600400101
5773	4600400033
5774	4600400093
5775	4600400007
5776	4600400045
5777	4600400085
5778	4600400053
5779	4600400003
5780	4600400047
5781	4600400071
5782	4600400005
5783	4600400029
5784	4600400025
5785	4600400063
5786	4600400097
5787	4600400089
5788	4600400073
5789	4600400107
5790	4600400057
5791	4600400069
5792	4600400041
5793	4600400077
5794	4600400109
5795	4600400055
5796	4600400035
5797	4600400015
5798	4600400039
5799	4600400103
5800	4600400011
5801	4600400095
5802	4600400105
5803	4600400067
5804	4600400083
5805	4600400081
5806	4600400019
5807	4600400075
5808	4600400059
5809	4600400087
5810	4600400091
5811	4600400013
5812	4600400049
5813	4600400017
5814	4600400031
5815	4600400023
5816	4600400079
5817	4600400065
5818	4600400043
5819	4600400111
5820	4600400051
5821	4600400021
5822	4600400027
5823	2100600013
5824	2100600008
5825	2100600007
5826	2100600006
5827	2100600004
5828	2100600009
5829	2100600010
5830	2100600002
5831	2100600012
5832	2100600011
5833	2100600003
5834	2100600001
5835	2100600005
5836	2300600028
5837	2300600025
5838	2300600006
5839	2300600020
5840	2300600013
5841	2300600026
5842	2300600019
5843	2300600005
5844	2300600022
5845	2300600014
5846	2300600031
5847	2300600010
5848	2300600017
5849	2300600009
5850	2300600016
5851	2300600012
5852	2300600029
5853	2300600015
5854	2300600003
5855	2300600007
5856	2300600011
5857	2300600023
5858	2300600030
5859	2300600018
5860	2300600024
5861	2300600027
5862	2300600008
5863	2300600021
5864	2300600004
5865	2400600008
5866	2400600004
5867	2400600015
5868	2400600014
5869	2400600027
5870	2400600020
5871	2400600006
5872	2400600022
5873	2400600033
5874	2400600010
5875	2400600003
5876	2400600023
5877	2400600009
5878	2400600029
5879	2400600011
5880	2400600017
5881	2400600012
5882	2400600019
5883	2400600007
5884	2400600021
5885	2400600013
5886	2400600028
5887	2400600016
5888	2400600026
5889	2400600018
5890	2400600032
5891	2400600005
5892	2400600024
5893	2400600025
5894	4600600021
5895	4600600004
5896	4600600008
5897	4600600027
5898	4600600030
5899	4600600018
5900	4600600023
5901	4600600003
5902	4600600024
5903	4600600007
5904	4600600011
5905	4600600012
5906	4600600009
5907	4600600029
5908	4600600016
5909	4600600015
5910	4600600014
5911	4600600026
5912	4600600013
5913	4600600017
5914	4600600028
5915	4600600019
5916	4600600022
5917	4600600005
5918	4600600025
5919	4600600031
5920	4600600020
5921	4600600010
5922	4600600006
5923	2300600002
5924	2400600002
5925	4600600002
5926	2322100006
5927	2322100018
5928	2322100086
5929	2322100048
5930	2322100092
5931	2322100064
5932	2322100062
5933	2322100066
5934	2322100010
5935	2322100024
5936	2322100070
5937	2322100030
5938	2322100040
5939	2322100098
5940	2322100096
5941	2322100104
5942	2322100016
5943	2322100102
5944	2322100028
5945	2322100074
5946	2322100032
5947	2322100058
5948	2322100052
5949	2322100084
5950	2322100026
5951	2322100072
5952	2322100094
5953	2322100076
5954	2322100060
5955	2322100046
5956	2322100004
5957	2322100056
5958	2322100022
5959	2322100008
5960	2322100050
5961	2322100082
5962	2322100044
5963	2322100080
5964	2322100100
5965	2322100034
5966	2322100090
5967	2322100088
5968	2322100042
5969	2322100054
5970	2322100036
5971	2322100068
5972	2322100012
5973	2322100014
5974	2322100020
5975	2422100020
5976	2422100050
5977	2422100052
5978	2422100024
5979	2422100046
5980	2422100048
5981	2422100044
5982	2422100064
5983	2422100018
5984	2422100072
5985	2422100054
5986	2422100074
5987	2422100026
5988	2422100016
5989	2422100070
5990	2422100022
5991	2422100066
5992	2422100032
5993	2422100087
5994	2422100034
5995	2422100085
5996	2422100040
5997	2422100028
5998	2422100001
5999	2422100010
6000	2422100076
6001	2422100060
6002	2422100012
6003	2422100014
6004	2422100042
6005	2422100062
6006	2422100068
6007	2422100038
6008	2422100089
6009	2422100030
6010	2422100082
6011	2422100080
6012	2422100006
6013	2422100003
6014	2422100078
6015	2422100008
6016	2122100053
6017	2122100016
6018	2122100043
6019	2122100030
6020	2122100028
6021	2122100012
6022	2122100010
6023	2122100041
6024	2122100055
6025	2122100047
6026	2122100034
6027	2122100049
6028	2122100057
6029	2122100061
6030	2122100045
6031	2122100018
6032	2122100036
6033	2122100014
6034	2122100032
6035	2122100059
6036	2122100022
6037	2122100024
6038	2122100051
6039	2122100008
6040	2122100004
6041	2122100026
6042	2122100006
6043	2122100039
6044	4622100064
6045	4622100020
6046	4622100036
6047	4622100116
6048	4622100032
6049	4622100106
6050	4622100060
6051	4622100044
6052	4622100078
6053	4622100112
6054	4622100072
6055	4622100042
6056	4622100074
6057	4622100028
6058	4622100046
6059	4622100004
6060	4622100030
6061	4622100024
6062	4622100022
6063	4622100026
6064	4622100034
6065	4622100070
6066	4622100040
6067	4622100114
6068	4622100068
6069	4622100062
6070	4622100066
6071	4622100110
6072	4622100108
6073	4622100006
6074	4622100008
6075	4622100094
6076	4622100048
6077	4622100080
6078	4622100010
6079	4622100096
6080	4622100050
6081	4622100082
6082	4622100012
6083	4622100098
6084	4622100052
6085	4622100084
6086	4622100014
6087	4622100100
6088	4622100054
6089	4622100086
6090	4622100016
6091	4622100102
6092	4622100056
6093	4622100088
6094	4622100018
6095	4622100104
6096	4622100058
6097	4622100090
6098	2322100065
6099	2322100073
6100	2322100091
6101	2322100045
6102	2322100069
6103	2322100071
6104	2322100035
6105	2322100085
6106	2322100077
6107	2322100093
6108	2322100009
6109	2322100083
6110	2322100013
6111	2322100105
6112	2322100061
6113	2322100055
6114	2322100001
6115	2322100021
6116	2322100007
6117	2322100101
6118	2322100029
6119	2322100031
6120	2322100067
6121	2322100043
6122	2322100075
6123	2322100041
6124	2322100017
6125	2322100049
6126	2322100081
6127	2322100015
6128	2322100005
6129	2322100089
6130	2322100057
6131	2322100059
6132	2322100051
6133	2322100097
6134	2322100053
6135	2322100063
6136	2322100019
6137	2322100023
6138	2322100047
6139	2322100037
6140	2322100095
6141	2322100099
6142	2322100033
6143	2322100027
6144	2322100103
6145	2322100011
6146	2322100087
6147	2322100025
6148	2422100047
6149	2422100067
6150	2422100049
6151	2422100019
6152	2422100021
6153	2422100043
6154	2422100063
6155	2422100069
6156	2422100071
6157	2422100029
6158	2422100015
6159	2422100053
6160	2422100023
6161	2422100002
6162	2422100007
6163	2422100045
6164	2422100065
6165	2422100017
6166	2422100013
6167	2422100079
6168	2422100031
6169	2422100075
6170	2422100073
6171	2422100051
6172	2422100055
6173	2422100025
6174	2422100077
6175	2422100039
6176	2422100009
6177	2422100027
6178	2422100035
6179	2422100083
6180	2422100061
6181	2422100086
6182	2422100090
6183	2422100081
6184	2422100041
6185	2422100033
6186	2422100088
6187	2422100057
6188	2422100004
6189	2422100011
6190	2122100027
6191	2122100023
6192	2122100040
6193	2122100005
6194	2122100009
6195	2122100007
6196	2122100052
6197	2122100025
6198	2122100011
6199	2122100029
6200	2122100058
6201	2122100046
6202	2122100015
6203	2122100042
6204	2122100013
6205	2122100031
6206	2122100017
6207	2122100062
6208	2122100033
6209	2122100060
6210	2122100035
6211	2122100019
6212	2122100056
6213	2122100037
6214	2122100054
6215	2122100044
6216	2122100050
6217	2122100048
6218	2122100001
6219	4622100023
6220	4622100065
6221	4622100109
6222	4622100061
6223	4622100047
6224	4622100063
6225	4622100027
6226	4622100043
6227	4622100035
6228	4622100107
6229	4622100111
6230	4622100071
6231	4622100075
6232	4622100115
6233	4622100079
6234	4622100005
6235	4622100041
6236	4622100031
6237	4622100045
6238	4622100029
6239	4622100069
6240	4622100073
6241	4622100037
6242	4622100001
6243	4622100007
6244	4622100113
6245	4622100117
6246	4622100021
6247	4622100025
6248	4622100033
6249	4622100067
6250	4622100009
6251	4622100095
6252	4622100049
6253	4622100081
6254	4622100011
6255	4622100097
6256	4622100051
6257	4622100083
6258	4622100013
6259	4622100099
6260	4622100053
6261	4622100085
6262	4622100015
6263	4622100101
6264	4622100055
6265	4622100087
6266	4622100017
6267	4622100103
6268	4622100057
6269	4622100089
6270	4622100019
6271	4622100105
6272	4622100059
6273	4622100091
6274	2322200017
6275	2422200065
6276	2122200041
6277	4622200017
6278	2322200056
6279	2322200014
6280	2322200060
6281	2322200058
6282	2322200054
6283	2322200012
6284	2322200038
6285	2322200026
6286	2322200010
6287	2322200028
6288	2322200036
6289	2322200006
6290	2322200004
6291	2322200040
6292	2322200008
6293	2322200046
6294	2322200034
6295	2322200020
6296	2322200062
6297	2322200024
6298	2322200030
6299	2322200042
6300	2322200022
6301	2322200050
6302	2322200016
6303	2322200032
6304	2322200002
6305	2322200064
6306	2322200048
6307	2322200044
6308	2422200024
6309	2422200038
6310	2422200022
6311	2422200064
6312	2422200046
6313	2422200018
6314	2422200042
6315	2422200020
6316	2422200060
6317	2422200054
6318	2422200002
6319	2422200058
6320	2422200006
6321	2422200010
6322	2422200012
6323	2422200052
6324	2422200062
6325	2422200036
6326	2422200028
6327	2422200030
6328	2422200008
6329	2422200014
6330	2422200004
6331	2422200026
6332	2422200050
6333	2422200056
6334	2422200044
6335	2422200032
6336	2422200040
6337	2422200016
6338	2122200036
6339	2122200032
6340	2122200054
6341	2122200026
6342	2122200002
6343	2122200040
6344	2122200014
6345	2122200046
6346	2122200016
6347	2122200034
6348	2122200052
6349	2122200010
6350	2122200022
6351	2122200028
6352	2122200050
6353	2122200006
6354	2122200020
6355	2122200018
6356	2122200008
6357	2122200048
6358	2122200044
6359	2122200012
6360	2122200038
6361	2122200024
6362	2122200030
6363	2122200004
6364	4622200044
6365	4622200030
6366	4622200042
6367	4622200022
6368	4622200050
6369	4622200016
6370	4622200032
6371	4622200002
6372	4622200064
6373	4622200062
6374	4622200048
6375	4622200024
6376	4622200038
6377	4622200020
6378	4622200040
6379	4622200008
6380	4622200046
6381	4622200034
6382	4622200026
6383	4622200010
6384	4622200028
6385	4622200036
6386	4622200006
6387	4622200004
6388	4622200058
6389	4622200054
6390	4622200012
6391	4622200056
6392	4622200014
6393	4622200060
6394	2322200041
6395	2322200005
6396	2322200023
6397	2322200057
6398	2322200043
6399	2322200065
6400	2322200015
6401	2322200013
6402	2322200027
6403	2322200035
6404	2322200049
6405	2322200011
6406	2322200045
6407	2322200061
6408	2322200021
6409	2322200037
6410	2322200003
6411	2322200051
6412	2322200031
6413	2322200029
6414	2322200007
6415	2322200009
6416	2322200047
6417	2322200055
6418	2322200025
6419	2322200033
6420	2322200059
6421	2322200063
6422	2322200039
6423	2422200025
6424	2422200029
6425	2422200005
6426	2422200045
6427	2422200019
6428	2422200003
6429	2422200009
6430	2422200011
6431	2422200015
6432	2422200043
6433	2422200013
6434	2422200017
6435	2422200055
6436	2422200021
6437	2422200023
6438	2422200047
6439	2422200039
6440	2422200057
6441	2422200041
6442	2422200033
6443	2422200007
6444	2422200053
6445	2422200037
6446	2422200063
6447	2422200027
6448	2422200031
6449	2422200061
6450	2422200051
6451	2422200059
6452	2122200009
6453	2122200023
6454	2122200031
6455	2122200049
6456	2122200015
6457	2122200021
6458	2122200035
6459	2122200007
6460	2122200019
6461	2122200047
6462	2122200037
6463	2122200017
6464	2122200025
6465	2122200003
6466	2122200045
6467	2122200029
6468	2122200053
6469	2122200055
6470	2122200051
6471	2122200027
6472	2122200011
6473	2122200033
6474	2122200005
6475	2122200013
6476	2122200039
6477	4622200039
6478	4622200045
6479	4622200061
6480	4622200021
6481	4622200037
6482	4622200003
6483	4622200051
6484	4622200031
6485	4622200029
6486	4622200007
6487	4622200009
6488	4622200047
6489	4622200055
6490	4622200025
6491	4622200033
6492	4622200059
6493	4622200063
6494	4622200041
6495	4622200005
6496	4622200023
6497	4622200057
6498	4622200043
6499	4622200065
6500	4622200015
6501	4622200013
6502	4622200027
6503	4622200035
6504	4622200049
6505	4622200011
6506	2320200009
6507	2320200021
6508	2320200005
6509	2320200027
6510	2320200015
6511	2320200019
6512	2320200003
6513	2320200025
6514	2320200023
6515	2320200017
6516	2320200013
6517	2320200007
6518	2320200011
6519	2420200003
6520	2420200011
6521	2420200019
6522	2420200021
6523	2420200013
6524	2420200027
6525	2420200007
6526	2420200009
6527	2420200023
6528	2420200025
6529	2420200017
6530	2420200015
6531	2420200005
6532	4620200011
6533	4620200009
6534	4620200013
6535	4620200007
6536	4620200005
6537	4620200021
6538	4620200003
6539	4620200025
6540	4620200023
6541	4620200017
6542	4620200027
6543	4620200015
6544	4620200019
6545	2320200018
6546	2320200020
6547	2320200026
6548	2320200024
6549	2320200006
6550	2320200016
6551	2320200004
6552	2320200022
6553	2320200014
6554	2320200002
6555	2320200008
6556	2320200010
6557	2320200012
6558	2320200028
6559	2420200012
6560	2420200008
6561	2420200002
6562	2420200020
6563	2420200026
6564	2420200014
6565	2420200010
6566	2420200024
6567	2420200018
6568	2420200004
6569	2420200006
6570	2420200016
6571	2420200022
6572	2420200028
6573	4620200028
6574	4620200012
6575	4620200008
6576	4620200020
6577	4620200014
6578	4620200016
6579	4620200026
6580	4620200018
6581	4620200024
6582	4620200002
6583	4620200004
6584	4620200022
6585	4620200010
6586	4620200006
6590	2320100048
6591	4620100048
6595	2320100017
6596	2320100066
6597	2320100051
6598	2320100064
6599	2320100055
6600	2320100013
6601	2320100036
6602	2320100034
6603	2320100032
6604	2320100046
6605	2320100044
6606	2320100024
6607	2320100040
6608	2320100028
6609	2320100059
6610	2320100026
6611	2320100062
6612	2320100053
6613	2420100037
6614	2420100043
6615	2420100018
6616	2420100049
6617	2420100010
6618	2420100006
6619	2420100014
6620	2420100041
6621	2420100053
6622	2420100016
6623	2420100008
6624	2420100033
6625	2420100035
6626	2420100045
6627	2420100055
6628	2420100026
6629	2120100011
6630	2120100029
6631	2120100031
6632	2120100013
6633	2120100027
6634	2120100043
6635	2120100005
6636	2120100041
6637	2120100003
6638	2120100023
6639	2120100035
6640	2120100007
6641	2120100009
6642	2120100039
6643	4620100026
6644	4620100059
6645	4620100062
6646	4620100024
6647	4620100028
6648	4620100040
6649	4620100044
6650	4620100051
6651	4620100036
6652	4620100064
6653	4620100046
6654	4620100032
6655	4620100053
6656	4620100066
6657	4620100034
6658	4620100055
6659	4620100013
6660	4620100017
6661	2420100030
6662	2420100003
6663	2320100021
6664	2320100003
6665	2120100020
6666	2120100048
6667	4620100003
6668	4620100021
6669	2420100029
6670	2420100002
6671	2320100033
6672	2320100027
6673	2320100056
6674	2320100052
6675	2320100047
6676	2320100029
6677	2320100035
6678	2320100041
6679	2320100025
6680	2320100065
6681	2320100063
6682	2320100037
6683	2320100006
6684	2320100016
6685	2320100045
6686	2320100054
6687	2420100011
6688	2420100034
6689	2420100046
6690	2420100044
6691	2420100042
6692	2420100025
6693	2420100036
6694	2420100019
6695	2420100015
6696	2420100017
6697	2420100050
6698	2420100038
6699	2420100054
6700	2420100009
6701	2420100007
6702	2120100006
6703	2120100012
6704	2120100036
6705	2120100030
6706	2120100024
6707	2120100010
6708	2120100002
6709	2120100032
6710	2120100016
6711	2120100004
6712	2120100028
6713	2120100040
6714	2120100044
6715	2120100008
6716	2120100042
6717	4620100054
6718	4620100037
6719	4620100045
6720	4620100016
6721	4620100006
6722	4620100056
6723	4620100041
6724	4620100029
6725	4620100063
6726	4620100025
6727	4620100065
6728	4620100035
6729	4620100052
6730	4620100033
6731	4620100047
6732	4620100027
6733	2320100012
6734	4620100012
6735	2320100020
6736	2320100002
6737	2120100047
6738	2120100019
6739	4620100002
6740	4620100020
6741	2320100009
6742	2420100022
6743	4620100009
6744	2322500062
6745	2322500035
6746	2422500004
6747	2422500050
6748	4622500035
6749	4622500062
6750	2122500002
6751	2122500008
6752	2122500022
6753	2122500024
6754	2122500018
6755	2122500010
6756	2122500020
6757	2122500016
6758	2122500012
6759	2122500006
6760	2122500026
6761	2122500004
6762	2322500005
6763	2322500052
6764	2322500058
6765	2322500060
6766	2322500056
6767	2322500033
6768	2322500050
6769	2322500009
6770	2322500007
6771	2422500062
6772	2422500040
6773	2422500060
6774	2422500044
6775	2422500046
6776	2422500002
6777	2422500048
6778	2422500056
6779	2422500058
6780	4622500007
6781	4622500060
6782	4622500056
6783	4622500033
6784	4622500050
6785	4622500009
6786	4622500005
6787	4622500052
6788	4622500058
6789	2322500059
6790	2322500010
6791	2322500008
6792	2322500057
6793	2322500004
6794	2322500051
6795	2322500061
6796	2322500006
6797	2322500034
6798	2422500061
6799	2422500039
6800	2422500047
6801	2422500059
6802	2422500055
6803	2422500057
6804	2422500003
6805	2422500045
6806	2422500049
6807	4622500006
6808	4622500034
6809	4622500051
6810	4622500057
6811	4622500004
6812	4622500010
6813	4622500008
6814	4622500061
6815	4622500059
6816	2322500003
6817	2422500054
6818	4622500003
6819	2322500037
6820	2322500054
6821	2322500039
6822	2322500022
6823	2322500047
6824	2322500028
6825	2322500018
6826	2322500041
6827	2322500026
6828	2322500014
6829	2322500030
6830	2322500024
6831	2322500043
6832	2322500045
6833	2322500020
6834	2422500024
6835	2422500034
6836	2422500006
6837	2422500028
6838	2422500032
6839	2422500042
6840	2422500026
6841	2422500030
6842	2422500014
6843	2422500010
6844	2422500036
6845	2422500020
6846	2422500008
6847	2422500016
6848	2422500012
6849	2122500011
6850	2122500009
6851	2122500007
6852	2122500021
6853	2122500005
6854	2122500013
6855	2122500027
6856	2122500017
6857	2122500023
6858	2122500025
6859	2122500019
6860	2122500003
6861	4622500024
6862	4622500043
6863	4622500045
6864	4622500020
6865	4622500026
6866	4622500014
6867	4622500030
6868	4622500047
6869	4622500028
6870	4622500018
6871	4622500041
6872	4622500022
6873	4622500037
6874	4622500054
6875	4622500039
6876	2322500040
6877	2322500046
6878	2322500038
6879	2322500019
6880	2322500042
6881	2322500017
6882	2322500036
6883	2322500025
6884	2322500029
6885	2322500044
6886	2322500021
6887	2322500023
6888	2322500002
6889	2322500013
6890	2322500027
6891	2422500015
6892	2422500031
6893	2422500025
6894	2422500023
6895	2422500007
6896	2422500013
6897	2422500019
6898	2422500027
6899	2422500011
6900	2422500033
6901	2422500053
6902	2422500009
6903	2422500005
6904	2422500029
6905	2422500035
6906	4622500036
6907	4622500025
6908	4622500029
6909	4622500044
6910	4622500021
6911	4622500023
6912	4622500002
6913	4622500013
6914	4622500040
6915	4622500046
6916	4622500038
6917	4622500019
6918	4622500042
6919	4622500017
6920	4622500027
6921	2322500055
6922	2422500043
6923	4622500055
6924	2311600006
6925	2311600018
6926	2411600006
6927	2411600018
6928	4611600018
6929	4611600006
6930	2311600030
6931	2411600030
6932	4611600030
6933	2311600027
6934	2311600012
6935	2311600024
6936	2311600026
6937	2311600011
6938	2311600025
6939	2311600028
6940	2311600029
6941	2311600021
6942	2311600007
6943	2311600005
6944	2311600014
6945	2311600019
6946	2311600009
6947	2311600004
6948	2311600010
6949	2311600022
6950	2311600017
6951	2311600003
6952	2311600008
6953	2311600020
6954	2311600023
6955	2311600013
6956	2311600002
6957	2411600019
6958	2411600014
6959	2411600013
6960	2411600017
6961	2411600021
6962	2411600029
6963	2411600028
6964	2411600027
6965	2411600002
6966	2411600026
6967	2411600010
6968	2411600024
6969	2411600012
6970	2411600009
6971	2411600003
6972	2411600007
6973	2411600008
6974	2411600004
6975	2411600020
6976	2411600005
6977	2411600022
6978	2411600023
6979	2411600025
6980	2411600011
6981	4611600023
6982	4611600003
6983	4611600008
6984	4611600020
6985	4611600021
6986	4611600013
6987	4611600027
6988	4611600002
6989	4611600007
6990	4611600011
6991	4611600025
6992	4611600005
6993	4611600028
6994	4611600029
6995	4611600012
6996	4611600024
6997	4611600026
6998	4611600017
6999	4611600014
7000	4611600019
7001	4611600009
7002	4611600004
7003	4611600010
7004	4611600022
7005	2311700009
7006	2311700021
7007	2311700027
7008	2311700007
7009	2311700013
7010	2311700011
7011	2311700017
7012	2311700025
7013	2311700015
7014	2311700019
7015	2311700023
7016	2311700029
7017	2411700017
7018	2411700019
7019	2411700021
7020	2411700025
7021	2411700027
7022	2411700015
7023	2411700023
7024	2411700007
7025	2411700009
7026	2411700011
7027	2411700029
7028	2411700013
7029	4611700007
7030	4611700013
7031	4611700029
7032	4611700011
7033	4611700021
7034	4611700027
7035	4611700017
7036	4611700025
7037	4611700015
7038	4611700019
7039	4611700023
7040	4611700009
7041	2311700003
7042	2411700003
7043	4611700003
7044	2311700010
7045	2311700018
7046	2311700020
7047	2311700008
7048	2311700022
7049	2411700012
7050	2411700022
7051	2411700010
7052	2411700020
7053	2411700018
7054	4611700022
7055	4611700010
7056	4611700018
7057	4611700020
7058	4611700008
7059	2311700002
7060	2411700002
7061	4611700002
7062	2311700026
7063	2311700024
7064	2311700028
7065	2311700030
7066	2311700006
7067	2311700012
7068	2311700014
7069	2311700016
7070	2411700016
7071	2411700024
7072	2411700030
7073	2411700006
7074	2411700028
7075	2411700026
7076	2411700014
7077	2411700008
7078	4611700014
7079	4611700016
7080	4611700006
7081	4611700012
7082	4611700024
7083	4611700028
7084	4611700026
7085	4611700030
7086	2311700004
7087	2411700004
7088	4611700004
7229	2421500031
7230	2121500028
7231	2321500002
7232	2321500016
7233	2321500004
7234	2421500016
7235	2421500004
7236	2421500002
7237	4621500004
7238	4621500016
7239	4621500002
7240	2321500015
7241	2321500003
7242	2421500003
7243	2421500015
7244	4621500003
7245	4621500015
7246	2321500011
7247	2321500025
7248	2321500021
7249	2321500007
7250	2321500027
7251	2321500005
7252	2321500017
7253	2321500013
7254	2321500023
7255	2321500019
7256	2321500009
7257	2421500025
7258	2421500021
7259	2421500007
7260	2421500029
7261	2421500009
7262	2421500013
7263	2421500011
