route_id,trip_id,service_id
1005,2648,46
1005,2649,46
1001,265,24
1005,2650,46
1005,2651,46
1005,2652,46
1005,2653,46
1005,2654,46
1005,2655,46
1005,2656,46
1005,2657,46
1005,2658,46
1005,2659,46
1001,266,24
1005,2660,46
1005,2661,46
1005,2662,46
1005,2663,46
1005,2664,46
1005,2665,46
1005,2666,46
1005,2667,46
1005,2668,46
1005,2669,46
1001,267,24
1005,2670,46
1005,2671,46
1005,2672,46
1005,2673,46
1006,2674,23
1006,2675,23
1006,2676,23
1006,2677,23
1006,2678,23
1006,2679,23
1001,268,24
1006,2680,23
1006,2681,23
1006,2682,23
1006,2683,23
1006,2684,23
1006,2685,23
1006,2686,23
1006,2687,23
1006,2688,23
1006,2689,23
1001,269,24
1006,2690,23
1006,2691,23
1006,2692,23
1006,2693,23
1006,2694,23
1006,2695,23
1006,2696,23
1006,2697,23
1006,2698,23
1006,2699,23
1001,27,23
1001,270,24
1006,2700,23
1006,2701,46
1006,2702,46
1006,2703,46
1006,2704,46
1006,2705,46
1006,2706,46
1006,2707,46
1006,2708,46
1006,2709,46
1001,271,46
1006,2710,46
1006,2711,46
1006,2712,46
1006,2713,46
1006,2714,46
1006,2715,46
1006,2716,46
1006,2717,46
1006,2718,46
1006,2719,46
1001,272,46
1006,2720,46
1006,2721,46
1006,2722,46
1006,2723,46
1006,2724,46
1006,2725,46
1006,2726,46
1006,2727,46
1006,2728,23
1006,2729,23
1001,273,46
1006,2730,23
1006,2731,23
1006,2732,23
1006,2733,23
1006,2734,23
1006,2735,23
1006,2736,23
1006,2737,23
1006,2738,23
1006,2739,23
1001,274,46
1006,2740,23
1006,2741,23
1006,2742,23
1006,2743,23
1006,2744,23
1006,2745,23
1006,2746,23
1006,2747,23
1006,2748,23
1006,2749,23
1001,275,46
1006,2750,23
1006,2751,23
1006,2752,23
1006,2753,23
1006,2754,23
1006,2755,23
1006,2756,23
1006,2757,46
1006,2758,46
1006,2759,46
1001,276,46
1006,2760,46
1006,2761,46
1006,2762,46
1006,2763,46
1006,2764,46
1006,2765,46
1006,2766,46
1006,2767,46
1006,2768,46
1006,2769,46
1001,277,46
1006,2770,46
1006,2771,46
1006,2772,46
1006,2773,46
1006,2774,46
1006,2775,46
1006,2776,46
1006,2777,46
1006,2778,46
1006,2779,46
1001,278,46
1006,2780,46
1006,2781,46
1006,2782,46
1006,2783,46
1006,2784,46
1006,2785,46
1006,2786,23
1006,2787,23
1006,2788,23
1006,2789,23
1001,279,46
1006,2790,23
1006,2791,23
1006,2792,46
1006,2793,46
1006,2794,46
1006,2795,46
1006,2796,46
1006,2797,46
1072,2798,23
1072,2799,23
1001,28,23
1001,280,46
1072,2800,23
1072,2801,23
1072,2802,23
1072,2803,23
1072,2804,23
1072,2805,23
1072,2806,23
1072,2807,23
1072,2808,23
1072,2809,23
1001,281,46
1072,2810,23
1072,2811,23
1072,2812,23
1072,2813,23
1072,2814,23
1072,2815,23
1072,2816,23
1072,2817,46
1072,2818,46
1072,2819,46
1001,282,46
1072,2820,46
1072,2821,46
1072,2822,46
1072,2823,46
1072,2824,46
1072,2825,46
1072,2826,46
1072,2827,46
1072,2828,46
1072,2829,46
1001,283,46
1072,2830,46
1072,2831,46
1072,2832,46
1072,2833,46
1072,2834,46
1072,2835,46
1072,2836,24
1072,2837,24
1072,2838,24
1072,2839,24
1001,284,46
1072,2840,24
1072,2841,24
1072,2842,24
1072,2843,24
1072,2844,24
1072,2845,24
1072,2846,24
1072,2847,24
1072,2848,24
1072,2849,24
1001,285,46
1072,2850,24
1072,2851,24
1072,2852,24
1072,2853,24
1072,2854,24
1072,2855,23
1072,2856,24
1072,2857,46
1071,2858,24
1071,2859,24
1001,286,46
1071,2860,24
1071,2861,24
1071,2862,24
1071,2863,24
1071,2864,24
1071,2865,24
1071,2866,24
1071,2867,24
1071,2868,24
1071,2869,24
1001,287,46
1071,2870,24
1071,2871,24
1071,2872,24
1071,2873,24
1071,2874,24
1071,2875,24
1071,2876,24
1071,2877,24
1071,2878,24
1071,2879,24
1001,288,46
1071,2880,23
1071,2881,24
1071,2882,46
1071,2883,23
1071,2884,23
1071,2885,23
1071,2886,23
1071,2887,23
1071,2888,23
1071,2889,23
1001,289,46
1071,2890,23
1071,2891,23
1071,2892,23
1071,2893,23
1071,2894,23
1071,2895,23
1071,2896,23
1071,2897,23
1071,2898,23
1071,2899,23
1001,29,23
1001,290,46
1071,2900,23
1071,2901,23
1071,2902,23
1071,2903,23
1071,2904,23
1071,2905,46
1071,2906,46
1071,2907,46
1071,2908,46
1071,2909,46
1001,291,46
1071,2910,46
1071,2911,46
1071,2912,46
1071,2913,46
1071,2914,46
1071,2915,46
1071,2916,46
1071,2917,46
1071,2918,46
1071,2919,46
1001,292,46
1071,2920,46
1071,2921,46
1071,2922,46
1071,2923,46
1071,2924,46
1071,2925,46
1071,2926,46
1008,2927,23
1008,2928,23
1008,2929,23
1001,293,46
1008,2930,23
1008,2931,24
1008,2932,24
1008,2933,24
1008,2934,24
1008,2935,21
1008,2936,46
1008,2937,46
1008,2938,46
1008,2939,46
1001,294,46
1008,2940,23
1008,2941,23
1008,2942,23
1008,2943,23
1008,2944,23
1008,2945,23
1008,2946,23
1008,2947,23
1008,2948,23
1008,2949,23
1001,295,46
1008,2950,23
1008,2951,23
1008,2952,23
1008,2953,23
1008,2954,23
1008,2955,23
1008,2956,23
1008,2957,23
1008,2958,23
1008,2959,23
1001,296,46
1008,2960,23
1008,2961,23
1008,2962,23
1008,2963,23
1008,2964,23
1008,2965,23
1008,2966,23
1008,2967,23
1008,2968,23
1008,2969,23
1001,297,46
1008,2970,23
1008,2971,23
1008,2972,23
1008,2973,23
1008,2974,23
1008,2975,23
1008,2976,23
1008,2977,23
1008,2978,23
1008,2979,23
1001,298,46
1008,2980,23
1008,2981,23
1008,2982,23
1008,2983,23
1008,2984,23
1008,2985,23
1008,2986,21
1008,2987,21
1008,2988,21
1008,2989,21
1001,299,46
1008,2990,21
1008,2991,21
1008,2992,21
1008,2993,21
1008,2994,21
1008,2995,21
1008,2996,21
1008,2997,21
1008,2998,21
1008,2999,21
1001,3,23
1001,30,23
1001,300,46
1008,3000,21
1008,3001,21
1008,3002,21
1008,3003,21
1008,3004,21
1008,3005,21
1008,3006,21
1008,3007,21
1008,3008,21
1008,3009,21
1001,301,46
1008,3010,21
1008,3011,21
1008,3012,21
1008,3013,46
1008,3014,46
1008,3015,46
1008,3016,46
1008,3017,46
1008,3018,46
1008,3019,46
1001,302,46
1008,3020,46
1008,3021,46
1008,3022,46
1008,3023,46
1008,3024,46
1008,3025,46
1008,3026,46
1008,3027,46
1008,3028,46
1008,3029,46
1001,303,46
1008,3030,46
1008,3031,46
1008,3032,46
1008,3033,46
1008,3034,46
1008,3035,46
1008,3036,46
1008,3037,46
1008,3038,46
1008,3039,46
1001,304,46
1008,3040,46
1008,3041,46
1008,3042,46
1008,3043,46
1008,3044,46
1008,3045,46
1008,3046,46
1008,3047,46
1008,3048,46
1008,3049,46
1001,305,46
1008,3050,46
1008,3051,46
1008,3052,46
1008,3053,46
1008,3054,46
1008,3055,46
1008,3056,46
1008,3057,46
1008,3058,46
1008,3059,24
1001,306,46
1008,3060,24
1008,3061,24
1008,3062,24
1008,3063,24
1008,3064,24
1008,3065,24
1008,3066,24
1008,3067,24
1008,3068,24
1008,3069,24
1001,307,46
1008,3070,24
1008,3071,24
1008,3072,24
1008,3073,24
1008,3074,24
1008,3075,24
1008,3076,24
1008,3077,24
1008,3078,24
1008,3079,24
1001,308,46
1008,3080,24
1008,3081,24
1008,3082,24
1008,3083,24
1008,3084,24
1008,3085,24
1008,3086,24
1008,3087,24
1008,3088,24
1008,3089,24
1001,309,46
1008,3090,24
1008,3091,24
1008,3092,24
1008,3093,24
1008,3094,24
1008,3095,24
1008,3096,24
1008,3097,24
1008,3098,24
1008,3099,24
1001,31,23
1001,310,46
1008,3100,24
1008,3101,23
1008,3102,23
1008,3103,23
1008,3104,23
1008,3105,23
1008,3106,23
1008,3107,23
1008,3108,23
1008,3109,23
1001,311,46
1008,3110,23
1008,3111,23
1008,3112,23
1008,3113,23
1008,3114,23
1008,3115,23
1008,3116,23
1008,3117,23
1008,3118,23
1008,3119,23
1001,312,46
1008,3120,23
1008,3121,23
1008,3122,23
1008,3123,23
1008,3124,23
1008,3125,23
1008,3126,23
1008,3127,23
1008,3128,23
1008,3129,23
1001,313,46
1008,3130,23
1008,3131,23
1008,3132,23
1008,3133,23
1008,3134,23
1008,3135,23
1008,3136,23
1008,3137,23
1008,3138,23
1008,3139,23
1001,314,46
1008,3140,23
1008,3141,23
1008,3142,23
1008,3143,23
1008,3144,23
1008,3145,23
1008,3146,23
1008,3147,23
1008,3148,23
1008,3149,23
1001,315,46
1008,3150,21
1008,3151,21
1008,3152,21
1008,3153,21
1008,3154,21
1008,3155,21
1008,3156,21
1008,3157,21
1008,3158,21
1008,3159,21
1001,316,46
1008,3160,21
1008,3161,21
1008,3162,21
1008,3163,21
1008,3164,21
1008,3165,21
1008,3166,21
1008,3167,21
1008,3168,21
1008,3169,21
1001,317,46
1008,3170,21
1008,3171,21
1008,3172,21
1008,3173,21
1008,3174,21
1008,3175,21
1008,3176,46
1008,3177,46
1008,3178,46
1008,3179,46
1001,318,46
1008,3180,46
1008,3181,46
1008,3182,46
1008,3183,46
1008,3184,46
1008,3185,46
1008,3186,46
1008,3187,46
1008,3188,46
1008,3189,46
1001,319,46
1008,3190,46
1008,3191,46
1008,3192,46
1008,3193,46
1008,3194,46
1008,3195,46
1008,3196,46
1008,3197,46
1008,3198,46
1008,3199,46
1001,32,23
1001,320,46
1008,3200,46
1008,3201,46
1008,3202,46
1008,3203,46
1008,3204,46
1008,3205,46
1008,3206,46
1008,3207,46
1008,3208,46
1008,3209,46
1001,321,46
1008,3210,46
1008,3211,46
1008,3212,46
1008,3213,46
1008,3214,46
1008,3215,46
1008,3216,46
1008,3217,46
1008,3218,46
1008,3219,46
1001,322,46
1008,3220,46
1008,3221,46
1008,3222,46
1008,3223,46
1008,3224,46
1008,3225,24
1008,3226,24
1008,3227,24
1008,3228,24
1008,3229,24
1001,323,46
1008,3230,24
1008,3231,24
1008,3232,24
1008,3233,24
1008,3234,24
1008,3235,24
1008,3236,24
1008,3237,24
1008,3238,24
1008,3239,24
1001,324,46
1008,3240,24
1008,3241,24
1008,3242,24
1008,3243,24
1008,3244,24
1008,3245,24
1008,3246,24
1008,3247,24
1008,3248,24
1008,3249,24
1101,325,23
1008,3250,24
1008,3251,24
1008,3252,24
1008,3253,24
1008,3254,24
1008,3255,24
1008,3256,24
1008,3257,24
1008,3258,24
1008,3259,24
1101,326,23
1008,3260,24
1008,3261,24
1008,3262,24
1008,3263,24
1008,3264,24
1008,3265,24
1008,3266,24
1008,3267,24
1008,3268,24
1008,3269,24
1101,327,23
1009,3270,23
1009,3271,23
1009,3272,23
1009,3273,23
1009,3274,23
1009,3275,23
1009,3276,23
1009,3277,23
1009,3278,23
1009,3279,23
1101,328,23
1009,3280,23
1009,3281,23
1009,3282,23
1009,3283,23
1009,3284,23
1009,3285,23
1009,3286,23
1009,3287,23
1009,3288,23
1009,3289,23
1101,329,23
1009,3290,23
1009,3291,23
1009,3292,23
1009,3293,23
1009,3294,23
1009,3295,23
1009,3296,23
1009,3297,24
1009,3298,24
1009,3299,24
1001,33,23
1101,330,23
1009,3300,24
1009,3301,24
1009,3302,24
1009,3303,24
1009,3304,24
1009,3305,24
1009,3306,24
1009,3307,24
1009,3308,24
1009,3309,24
1101,331,23
1009,3310,24
1009,3311,24
1009,3312,24
1009,3313,24
1009,3314,24
1009,3315,24
1009,3316,24
1009,3317,24
1009,3318,24
1009,3319,24
1101,332,23
1009,3320,24
1009,3321,24
1009,3322,24
1009,3323,24
1009,3324,46
1009,3325,46
1009,3326,46
1009,3327,46
1009,3328,46
1009,3329,46
1101,333,23
1009,3330,46
1009,3331,46
1009,3332,46
1009,3333,46
1009,3334,46
1009,3335,46
1009,3336,46
1009,3337,46
1009,3338,46
1009,3339,46
1101,334,23
1009,3340,46
1009,3341,46
1009,3342,46
1009,3343,46
1009,3344,46
1009,3345,46
1009,3346,46
1009,3347,46
1009,3348,46
1009,3349,46
1101,335,23
1009,3350,46
1009,3351,21
1009,3352,21
1009,3353,23
1009,3354,23
1009,3355,23
1009,3356,23
1009,3357,23
1009,3358,23
1009,3359,23
1101,336,23
1009,3360,23
1009,3361,23
1009,3362,23
1009,3363,23
1009,3364,23
1009,3365,23
1009,3366,23
1009,3367,23
1009,3368,23
1009,3369,23
1101,337,23
1009,3370,23
1009,3371,23
1009,3372,23
1009,3373,23
1009,3374,23
1009,3375,23
1009,3376,23
1009,3377,23
1009,3378,23
1009,3379,23
1101,338,23
1009,3380,23
1009,3381,24
1009,3382,24
1009,3383,24
1009,3384,24
1009,3385,24
1009,3386,24
1009,3387,24
1009,3388,24
1009,3389,24
1101,339,23
1009,3390,24
1009,3391,24
1009,3392,24
1009,3393,24
1009,3394,24
1009,3395,24
1009,3396,24
1009,3397,24
1009,3398,24
1009,3399,24
1001,34,23
1101,340,23
1009,3400,24
1009,3401,24
1009,3402,24
1009,3403,24
1009,3404,24
1009,3405,24
1009,3406,24
1009,3407,24
1009,3408,24
1009,3409,21
1101,341,23
1009,3410,21
1009,3411,46
1009,3412,46
1009,3413,46
1009,3414,46
1009,3415,46
1009,3416,46
1009,3417,46
1009,3418,46
1009,3419,46
1101,342,23
1009,3420,46
1009,3421,46
1009,3422,46
1009,3423,46
1009,3424,46
1009,3425,46
1009,3426,46
1009,3427,46
1009,3428,46
1009,3429,46
1101,343,23
1009,3430,46
1009,3431,46
1009,3432,46
1009,3433,46
1009,3434,46
1009,3435,46
1009,3436,46
1009,3437,46
1009,3438,46
1,3439,21
1101,344,23
1,3440,21
1,3441,23
1,3442,23
1,3443,23
1,3444,23
1,3445,23
1,3446,23
1,3447,23
1,3448,23
1,3449,23
1101,345,23
1,3450,23
1,3451,23
1,3452,23
1,3453,23
1,3454,23
1,3455,23
1,3456,23
1,3457,23
1,3458,23
1,3459,23
1101,346,23
1,3460,23
1,3461,23
1,3462,23
1,3463,23
1,3464,23
1,3465,23
1,3466,23
1,3467,23
1,3468,23
1,3469,23
1101,347,23
1,3470,23
1,3471,23
1,3472,23
1,3473,23
1,3474,23
1,3475,23
1,3476,23
1,3477,23
1,3478,23
1,3479,23
1101,348,23
1,3480,24
1,3481,24
1,3482,24
1,3483,24
1,3484,24
1,3485,24
1,3486,24
1,3487,24
1,3488,24
1,3489,24
1101,349,23
1,3490,24
1,3491,24
1,3492,24
1,3493,24
1,3494,24
1,3495,24
1,3496,24
1,3497,24
1,3498,24
1,3499,24
1001,35,23
1101,350,23
1,3500,24
1,3501,24
1,3502,24
1,3503,24
1,3504,24
1,3505,24
1,3506,24
1,3507,24
1,3508,24
1,3509,24
1101,351,23
1,3510,24
1,3511,24
1,3512,24
1,3513,24
1,3514,24
1,3515,24
1,3516,24
1,3517,24
1,3518,24
1,3519,21
1101,352,23
1,3520,21
1,3521,21
1,3522,21
1,3523,21
1,3524,21
1,3525,21
1,3526,21
1,3527,21
1,3528,21
1,3529,21
1101,353,23
1,3530,21
1,3531,21
1,3532,21
1,3533,21
1,3534,21
1,3535,21
1,3536,21
1,3537,21
1,3538,21
1,3539,21
1101,354,23
1,3540,21
1,3541,21
1,3542,21
1,3543,21
1,3544,21
1,3545,21
1,3546,21
1,3547,21
1,3548,21
1,3549,21
1101,355,23
1,3550,21
1,3551,21
1,3552,21
1,3553,46
1,3554,46
1,3555,46
1,3556,46
1,3557,46
1,3558,46
1,3559,46
1101,356,23
1,3560,46
1,3561,46
1,3562,46
1,3563,46
1,3564,46
1,3565,46
1,3566,46
1,3567,46
1,3568,46
1,3569,46
1101,357,23
1,3570,46
1,3571,46
1,3572,46
1,3573,46
1,3574,46
1,3575,46
1,3576,46
1,3577,46
1,3578,46
1,3579,46
1101,358,23
1,3580,46
1,3581,46
1,3582,46
1,3583,46
1,3584,46
1,3585,46
1,3586,46
1,3587,46
1,3588,46
1,3589,46
1101,359,23
1,3590,46
1,3591,46
1,3592,23
1,3593,23
1,3594,23
1,3595,23
1,3596,23
1,3597,23
1,3598,23
1,3599,23
1001,36,23
1101,360,23
1,3600,23
1,3601,23
1,3602,23
1,3603,23
1,3604,23
1,3605,23
1,3606,23
1,3607,23
1,3608,23
1,3609,23
1101,361,23
1,3610,23
1,3611,23
1,3612,23
1,3613,23
1,3614,23
1,3615,23
1,3616,23
1,3617,23
1,3618,23
1,3619,23
1101,362,23
1,3620,23
1,3621,23
1,3622,23
1,3623,23
1,3624,23
1,3625,23
1,3626,23
1,3627,23
1,3628,23
1,3629,23
1101,363,23
1,3630,23
1,3631,24
1,3632,24
1,3633,24
1,3634,24
1,3635,24
1,3636,24
1,3637,24
1,3638,24
1,3639,24
1101,364,23
1,3640,24
1,3641,24
1,3642,24
1,3643,24
1,3644,24
1,3645,24
1,3646,24
1,3647,24
1,3648,24
1,3649,24
1101,365,23
1,3650,24
1,3651,24
1,3652,24
1,3653,24
1,3654,24
1,3655,24
1,3656,24
1,3657,24
1,3658,24
1,3659,24
1101,366,23
1,3660,24
1,3661,24
1,3662,24
1,3663,24
1,3664,24
1,3665,24
1,3666,24
1,3667,24
1,3668,24
1,3669,24
1101,367,23
1,3670,21
1,3671,21
1,3672,21
1,3673,21
1,3674,21
1,3675,21
1,3676,21
1,3677,21
1,3678,21
1,3679,21
1101,368,23
1,3680,21
1,3681,21
1,3682,21
1,3683,21
1,3684,21
1,3685,21
1,3686,21
1,3687,21
1,3688,21
1,3689,21
1101,369,23
1,3690,21
1,3691,21
1,3692,21
1,3693,21
1,3694,21
1,3695,21
1,3696,21
1,3697,21
1,3698,21
1,3699,21
1001,37,23
1101,370,23
1,3700,21
1,3701,21
1,3702,21
1,3703,21
1,3704,46
1,3705,46
1,3706,46
1,3707,46
1,3708,46
1,3709,46
1101,371,23
1,3710,46
1,3711,46
1,3712,46
1,3713,46
1,3714,46
1,3715,46
1,3716,46
1,3717,46
1,3718,46
1,3719,46
1101,372,23
1,3720,46
1,3721,46
1,3722,46
1,3723,46
1,3724,46
1,3725,46
1,3726,46
1,3727,46
1,3728,46
1,3729,46
1101,373,23
1,3730,46
1,3731,46
1,3732,46
1,3733,46
1,3734,46
1,3735,46
1,3736,46
1,3737,46
1,3738,46
1,3739,46
1101,374,23
1,3740,46
1,3741,46
1,3742,46
1,3743,21
1,3744,21
211,3745,23
211,3746,23
211,3747,23
211,3748,23
211,3749,23
1101,375,23
211,3750,23
211,3751,23
211,3752,23
211,3753,23
211,3754,23
211,3755,23
211,3756,23
211,3757,23
211,3758,23
211,3759,23
1101,376,23
211,3760,23
211,3761,23
211,3762,23
211,3763,23
211,3764,23
211,3765,23
211,3766,23
211,3767,23
211,3768,23
211,3769,23
1101,377,23
211,3770,24
211,3771,24
211,3772,24
211,3773,24
211,3774,24
211,3775,24
211,3776,24
211,3777,24
211,3778,24
211,3779,24
1101,378,23
211,3780,24
211,3781,24
211,3782,24
211,3783,24
211,3784,46
211,3785,46
211,3786,46
211,3787,46
211,3788,46
211,3789,46
1101,379,23
211,3790,46
211,3791,46
211,3792,46
211,3793,46
211,3794,46
211,3795,46
211,3796,46
211,3797,46
211,3798,46
211,3799,46
1001,38,23
1101,380,23
211,3800,46
211,3801,46
211,3802,46
211,3803,46
211,3804,46
211,3805,46
211,3806,46
211,3807,46
211,3808,46
211,3809,23
1101,381,23
211,3810,23
211,3811,23
211,3812,23
211,3813,23
211,3814,23
211,3815,23
211,3816,23
211,3817,23
211,3818,23
211,3819,23
1101,382,23
211,3820,23
211,3821,23
211,3822,24
211,3823,24
211,3824,24
211,3825,24
211,3826,24
211,3827,46
211,3828,46
211,3829,46
1101,383,23
211,3830,46
211,3831,46
211,3832,46
211,3833,46
211,3834,46
211,3835,46
211,3836,46
211,3837,46
211,3838,46
211,3839,46
1101,384,23
211,3840,23
211,3841,23
211,3842,23
211,3843,23
211,3844,23
211,3845,23
211,3846,23
211,3847,23
211,3848,23
211,3849,23
1101,385,23
211,3850,23
211,3851,23
211,3852,23
211,3853,23
211,3854,23
211,3855,23
211,3856,23
211,3857,23
211,3858,23
211,3859,23
1101,386,23
211,3860,23
211,3861,23
211,3862,23
211,3863,23
211,3864,23
211,3865,24
211,3866,24
211,3867,24
211,3868,24
211,3869,24
1101,387,23
211,3870,24
211,3871,24
211,3872,24
211,3873,24
211,3874,24
211,3875,24
211,3876,24
211,3877,24
211,3878,46
211,3879,46
1101,388,23
211,3880,46
211,3881,46
211,3882,46
211,3883,46
211,3884,46
211,3885,46
211,3886,46
211,3887,46
211,3888,46
211,3889,46
1101,389,23
211,3890,46
211,3891,46
211,3892,46
211,3893,46
211,3894,46
211,3895,46
211,3896,46
211,3897,46
211,3898,46
211,3899,46
1001,39,23
1101,390,23
211,3900,46
211,3901,46
211,3902,46
211,3903,23
211,3904,23
211,3905,23
211,3906,23
211,3907,23
211,3908,23
211,3909,23
1101,391,23
211,3910,23
211,3911,23
211,3912,23
211,3913,23
211,3914,23
211,3915,23
211,3916,23
211,3917,23
211,3918,23
211,3919,23
1101,392,24
211,3920,23
211,3921,23
211,3922,23
211,3923,23
211,3924,23
211,3925,23
211,3926,23
211,3927,24
211,3928,24
211,3929,24
1101,393,24
211,3930,24
211,3931,24
211,3932,24
211,3933,24
211,3934,24
211,3935,24
211,3936,24
211,3937,24
211,3938,24
211,3939,24
1101,394,24
211,3940,46
211,3941,46
211,3942,46
211,3943,46
211,3944,46
211,3945,46
211,3946,46
211,3947,46
211,3948,46
211,3949,46
1101,395,24
211,3950,46
211,3951,46
211,3952,46
211,3953,46
211,3954,46
211,3955,46
211,3956,46
211,3957,46
211,3958,46
211,3959,46
1101,396,24
211,3960,46
211,3961,46
211,3962,46
211,3963,46
211,3964,23
211,3965,23
211,3966,23
211,3967,23
211,3968,23
211,3969,23
1101,397,24
211,3970,23
211,3971,23
211,3972,23
211,3973,23
211,3974,23
211,3975,23
211,3976,23
211,3977,23
211,3978,23
211,3979,24
1101,398,24
211,3980,24
211,3981,24
211,3982,24
211,3983,24
211,3984,24
211,3985,24
211,3986,46
211,3987,46
211,3988,46
211,3989,46
1101,399,24
211,3990,46
211,3991,46
211,3992,46
211,3993,46
211,3994,46
211,3995,46
211,3996,46
211,3997,46
211,3998,46
211,3999,46
1001,4,23
1001,40,23
1101,400,24
211,4000,46
211,4001,23
211,4002,23
211,4003,23
211,4004,23
211,4005,23
211,4006,23
211,4007,23
211,4008,23
211,4009,23
1101,401,24
211,4010,23
211,4011,23
211,4012,23
211,4013,23
211,4014,23
211,4015,23
211,4016,23
211,4017,23
211,4018,23
211,4019,23
1101,402,24
211,4020,23
211,4021,23
211,4022,23
211,4023,23
211,4024,24
211,4025,24
211,4026,24
211,4027,24
211,4028,24
211,4029,24
1101,403,24
211,4030,24
211,4031,24
211,4032,24
211,4033,24
211,4034,24
211,4035,24
211,4036,24
211,4037,46
211,4038,46
211,4039,46
1101,404,24
211,4040,46
211,4041,46
211,4042,46
211,4043,46
211,4044,46
211,4045,46
211,4046,46
211,4047,46
211,4048,46
211,4049,46
1101,405,24
211,4050,46
211,4051,46
211,4052,46
211,4053,46
211,4054,46
211,4055,46
211,4056,46
211,4057,46
211,4058,46
211,4059,46
1101,406,24
211,4060,24
211,4061,24
211,4062,24
211,4063,24
211,4064,24
211,4065,24
211,4066,24
211,4067,24
211,4068,24
211,4069,24
1101,407,24
211,4070,24
211,4071,24
211,4072,24
211,4073,24
211,4074,24
211,4075,24
211,4076,21
211,4077,21
211,4078,21
211,4079,21
1101,408,24
211,4080,21
211,4081,21
211,4082,21
211,4083,21
211,4084,21
211,4085,21
211,4086,21
211,4087,21
211,4088,21
211,4089,21
1101,409,24
211,4090,21
211,4091,21
211,4092,21
211,4093,21
211,4094,21
211,4095,21
211,4096,21
211,4097,21
211,4098,21
211,4099,21
1001,41,23
1101,410,24
211,4100,21
211,4101,21
211,4102,21
211,4103,21
211,4104,21
211,4105,21
211,4106,24
211,4107,24
211,4108,24
211,4109,24
1101,411,24
211,4110,24
211,4111,24
211,4112,24
211,4113,24
211,4114,24
211,4115,24
211,4116,24
211,4117,24
211,4118,24
211,4119,24
1101,412,24
211,4120,21
211,4121,21
211,4122,21
211,4123,21
211,4124,21
211,4125,21
211,4126,21
211,4127,21
211,4128,21
211,4129,21
1101,413,24
211,4130,21
211,4131,21
211,4132,21
211,4133,21
211,4134,21
211,4135,21
211,4136,21
211,4137,21
211,4138,21
211,4139,21
1101,414,24
211,4140,21
211,4141,21
211,4142,21
211,4143,21
211,4144,21
211,4145,21
211,4146,21
211,4147,21
211,4148,21
211,4149,21
1101,415,24
212,4150,23
212,4151,23
212,4152,23
212,4153,23
212,4154,23
212,4155,23
212,4156,23
212,4157,23
212,4158,23
212,4159,23
1101,416,24
212,4160,23
212,4161,23
212,4162,23
212,4163,23
212,4164,23
212,4165,23
212,4166,23
212,4167,23
212,4168,23
212,4169,23
1101,417,24
212,4170,23
212,4171,23
212,4172,23
212,4173,23
212,4174,23
212,4175,23
212,4176,23
212,4177,23
212,4178,23
212,4179,23
1101,418,24
212,4180,23
212,4181,24
212,4182,24
212,4183,24
212,4184,24
212,4185,24
212,4186,24
212,4187,24
212,4188,24
212,4189,24
1101,419,24
212,4190,24
212,4191,24
212,4192,24
212,4193,24
212,4194,24
212,4195,24
212,4196,24
212,4197,24
212,4198,24
212,4199,24
1001,42,23
1101,420,24
212,4200,24
212,4201,24
212,4202,24
212,4203,24
212,4204,24
212,4205,24
212,4206,24
212,4207,24
212,4208,24
212,4209,24
1101,421,24
212,4210,24
212,4211,24
212,4212,46
212,4213,46
212,4214,46
212,4215,46
212,4216,46
212,4217,46
212,4218,46
212,4219,46
1101,422,24
212,4220,46
212,4221,46
212,4222,46
212,4223,46
212,4224,46
212,4225,46
212,4226,46
212,4227,46
212,4228,46
212,4229,46
1101,423,24
212,4230,46
212,4231,46
212,4232,46
212,4233,46
212,4234,46
212,4235,46
212,4236,46
212,4237,46
212,4238,46
212,4239,46
1101,424,24
212,4240,46
212,4241,46
212,4242,46
212,4243,23
212,4244,24
212,4245,46
212,4246,23
212,4247,23
212,4248,24
212,4249,24
1101,425,24
212,4250,46
212,4251,46
212,4252,23
212,4253,23
212,4254,23
212,4255,23
212,4256,23
212,4257,23
212,4258,23
212,4259,23
1101,426,24
212,4260,23
212,4261,23
212,4262,23
212,4263,23
212,4264,23
212,4265,23
212,4266,23
212,4267,23
212,4268,23
212,4269,23
1101,427,24
212,4270,23
212,4271,23
212,4272,23
212,4273,23
212,4274,23
212,4275,23
212,4276,23
212,4277,23
212,4278,23
212,4279,23
1101,428,24
212,4280,23
212,4281,23
212,4282,24
212,4283,24
212,4284,24
212,4285,24
212,4286,24
212,4287,24
212,4288,24
212,4289,24
1101,429,24
212,4290,24
212,4291,24
212,4292,24
212,4293,24
212,4294,24
212,4295,24
212,4296,24
212,4297,24
212,4298,24
212,4299,24
1001,43,23
1101,430,24
212,4300,24
212,4301,24
212,4302,24
212,4303,24
212,4304,24
212,4305,24
212,4306,24
212,4307,24
212,4308,24
212,4309,24
1101,431,24
212,4310,24
212,4311,24
212,4312,46
212,4313,46
212,4314,46
212,4315,46
212,4316,46
212,4317,46
212,4318,46
212,4319,46
1101,432,24
212,4320,46
212,4321,46
212,4322,46
212,4323,46
212,4324,46
212,4325,46
212,4326,46
212,4327,46
212,4328,46
212,4329,46
1101,433,24
212,4330,46
212,4331,46
212,4332,46
212,4333,46
212,4334,46
212,4335,46
212,4336,46
212,4337,46
212,4338,46
212,4339,46
1101,434,24
212,4340,46
212,4341,46
212,4342,21
212,4343,21
